  -2.00000000       3.44738987E-06
  -1.99989998       3.81309178E-06
  -1.99979997       4.14449460E-06
  -1.99969995       4.43179033E-06
  -1.99959993       4.66754727E-06
  -1.99949992       4.84641942E-06
  -1.99939990       4.96259781E-06
  -1.99929988       5.01365594E-06
  -1.99919987       4.99809175E-06
  -1.99909985       4.91627998E-06
  -1.99899983       4.77090316E-06
  -1.99889982       4.56531916E-06
  -1.99879980       4.30472937E-06
  -1.99869978       3.99781766E-06
  -1.99859977       3.64999505E-06
  -1.99849975       3.27296675E-06
  -1.99839973       2.87572311E-06
  -1.99829972       2.46938203E-06
  -1.99819970       2.06286995E-06
  -1.99809968       1.66875645E-06
  -1.99799967       1.29738351E-06
  -1.99789965       9.57453381E-07
  -1.99779963       6.58937722E-07
  -1.99769962       4.08826452E-07
  -1.99759960       2.14697977E-07
  -1.99749959       8.06606977E-08
  -1.99739957       1.05681970E-08
  -1.99729955       6.25165297E-09
  -1.99719954       6.76657592E-08
  -1.99709952       1.93121494E-07
  -1.99699950       3.79301952E-07
  -1.99689949       6.21696756E-07
  -1.99679947       9.13188842E-07
  -1.99669945       1.24589280E-06
  -1.99659944       1.61147477E-06
  -1.99649942       2.00093564E-06
  -1.99639940       2.40349459E-06
  -1.99629939       2.80795120E-06
  -1.99619937       3.20370714E-06
  -1.99609935       3.58157195E-06
  -1.99599934       3.93103028E-06
  -1.99589932       4.24291920E-06
  -1.99579930       4.50869857E-06
  -1.99569929       4.72220336E-06
  -1.99559927       4.87683656E-06
  -1.99549925       4.96994926E-06
  -1.99539924       4.99827684E-06
  -1.99529922       4.96126995E-06
  -1.99519920       4.85990495E-06
  -1.99509919       4.69741462E-06
  -1.99499917       4.47707407E-06
  -1.99489915       4.20504557E-06
  -1.99479914       3.88945773E-06
  -1.99469912       3.53776863E-06
  -1.99459910       3.15852731E-06
  -1.99449909       2.76212313E-06
  -1.99439907       2.35949460E-06
  -1.99429905       1.96050996E-06
  -1.99419904       1.57496311E-06
  -1.99409902       1.21454923E-06
  -1.99399900       8.86937357E-07
  -1.99389899       6.01194984E-07
  -1.99379897       3.65050596E-07
  -1.99369895       1.83911510E-07
  -1.99359894       6.30010959E-08
  -1.99349892       5.11783771E-09
  -1.99339890       1.17440528E-08
  -1.99329889       8.25352231E-08
  -1.99319887       2.15854527E-07
  -1.99309886       4.08172269E-07
  -1.99299884       6.54078917E-07
  -1.99289882       9.47455817E-07
  -1.99279881       1.28124350E-06
  -1.99269879       1.64522669E-06
  -1.99259877       2.03157447E-06
  -1.99249876       2.42915985E-06
  -1.99239874       2.82830911E-06
  -1.99229872       3.21932043E-06
  -1.99219871       3.59093769E-06
  -1.99209869       3.93419123E-06
  -1.99199867       4.24024347E-06
  -1.99189866       4.50085508E-06
  -1.99179864       4.71010981E-06
  -1.99169862       4.86200452E-06
  -1.99159861       4.95300401E-06
  -1.99149859       4.98077543E-06
  -1.99139857       4.94461392E-06
